"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","notes","citation","doi"
1324743755,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.15353,60.50228,"Hordaland",2015,8,24,"Norway","99952","Flynn, K.M.","BG","Hanevik, Brenneset","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742352,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.35703,59.81941,"Hordaland",2014,5,30,"Norway","97039","Gaarder, G.","BG","Klenevågen sør","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742384,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.41493,59.7606,"Hordaland",2014,5,29,"Norway","97042","Gaarder, G., Jordal,J.B., Ihlen, P.G. & Blom, H.H.","BG","Geitåsen nord","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742385,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.44271,59.77744,"Hordaland",2014,5,27,"Norway","97072","Gaarder, G. & Jordal, J.B.","BG","Røyrtjønna nord","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742389,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.44237,59.77735,"Hordaland",2014,5,27,"Norway","97073","Gaarder, G. & Jordal, J.B.","BG","Røyrtjønna nord","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742397,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.4079,59.7614,"Hordaland",2014,5,27,"Norway","97098","Gaarder, G. & Jordal, J.B.","BG","Valvatnvågen","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742414,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.44359,59.78097,"Hordaland",2014,5,27,"Norway","97089","Gaarder, G. & Jordal, J.B.","BG","Storavatnet øst","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742472,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.41136,60.00921,"Hordaland",2014,5,24,"Norway","97254","Gaarder, G.","BG","Kjøkkelåsen sør","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742491,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.79103,60.04199,"Hordaland",2014,5,30,"Norway","97286","Gaarder, G.","BG","Hatledalsåsen midtre","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324742506,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.77842,60.03314,"Hordaland",2014,5,31,"Norway","97289","Gaarder, G.","BG","Godkovane","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
