"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","notes","citation","doi"
1061245130,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.18555,50.946117,NA,2014,10,28,"Germany","38398",NA,"FR","Schwarzbachtal, unter dem ""Raubschloß""","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1061245131,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.19695,50.947217,NA,2014,10,28,"Germany","38403",NA,"FR","im Sebnitztal","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1324318904,"7948250c-6958-4a29-a670-ed1015b26252",10.8805,59.8939,"Oslo fylke",2013,4,20,"Norway","197843","Jon T. Klepsland","O","Sarabråten N","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
913615034,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.93195,51.1325,NA,2013,5,2,"Germany","35012",NA,"FR","Görlitz, Landeskrone, Eschenallee am Fahrweg, Baum ""7""","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1054024230,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.366612,59.727488,"Hordaland",2012,7,21,"Norway","JK12-L155","Klepsland, Jon T.","BioFokus","Spyssøyhamn V","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
919263556,"7948250c-6958-4a29-a670-ed1015b26252",5.3667,59.7275,"Hordaland",2012,7,21,"Norway","186156","Jon T. Klepsland","O","Spyssøyhamn V","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
913614974,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.33445,50.91305,NA,2012,10,11,"Germany","33958",NA,"FR","Elbsandsteingebirge, bei der niederen Schleuse","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
913615016,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.098617,50.98695,NA,2012,10,9,"Germany","34031",NA,"FR","Elbsandsteingebirge, Riesengrund, an der Flanke des Hühnerbergs","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1324741418,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",17.26837,69.10648,"Troms",2010,7,14,"Norway","95290","Tønsberg, T.","BG","Senja, NE of Stonglandseidet, S of Vassjorda, uphill from Vassvikklubben, just S of road","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1041912579,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",8.2601,62.4485,"Møre og Romsdal",2009,4,25,"Norway","650906/2","Geir Gaarder, Tom Hellik Hofton, et al.","TRH","Eikesdalen: Digerurda","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1324740156,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.3054,59.35324,"Rogaland",2009,5,23,"Norway","92436","Tønsberg, T.","BG","SW of Avaldsnes Church, Bukkøya","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
