"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","stateProvince","notes","citation","doi"
1324743796,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",10.02163,59.21631,2014,5,14,"Norway","99954","Flynn, K.M., Gaarder, G. & Olberg, S.","BG","Høymyrkollen sør","L","Vestfold","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
2237908111,"84d26682-f762-11e1-a439-00145eb45e9a",14.88242,55.11415,2013,5,6,"Denmark","DMS-1041701","Vagn Alstrup",NA,"Jomfrubjerget",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
914898941,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.685283,52.706667,2011,4,24,"Poland","35769",NA,"FR","Gestellweg ""Zielony Tryb"" nördlich der Straße Hajnowka - Bia&#322;owie&#380;a","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
991959732,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.741667,52.725,2011,4,23,"Poland","37279",NA,"FR","Feuchtwald südwestlich von Teremiski","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1054069627,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",10.026193,59.060071,2011,8,1,"Norway","JK11-L548","Klepsland, Jon T.","BioFokus","Bøkeskogen","BioFokus","Vestfold","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
919262728,"7948250c-6958-4a29-a670-ed1015b26252",10.0262,59.0601,2011,8,1,"Norway","183709","Jon T. Klepsland","O","Bøkeskogen","L","Vestfold","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1099073681,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.365271,48.033722,2010,9,29,"Germany","M-0140829 / 217462 / 157306","Beck, A.","SNSB-M","Germany, Bayern, Stadt Starnberg. Im Buchenwäldchen bei Leutstetten gegenüber Mühltal. Auf Rinde von Fagus sylvatica, ca. 1 m über dem Boden, Ca. 620 m alt. 11.365 E, 48.034 N.","BSMlichenscoll",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. The Lichen Collection at the Botanische Staatssammlung München. Occurrence dataset https://doi.org/10.15468/lqetda accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/lqetda"
1212215362,"85739778-f762-11e1-a439-00145eb45e9a",13.8217,53,2009,5,9,"Germany","120029","H. Sipman & D. Heinrich","B","GERMANY, Brandenburg: Uckermark, E of Templin, 2 km S of Glambeck, Jagen 334. Alt. c. 50 m.","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1657193303,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",24.26278,42.81833,2009,9,18,"Bulgaria","000281566","Atanassova,Adriana","GZU","Balkan mountain range; Lovech province,Cherni vit,""Boatin"" reserve","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
2237878059,"84d26682-f762-11e1-a439-00145eb45e9a",12.525787,55.00157,2005,3,21,"Denmark","DMS-1013807","Vagn Alstrup",NA,"Liselund",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
914898703,"828a3d8c-f762-11e1-a439-00145eb45e9a",-0.933333,43.116667,2005,7,14,"France","22398",NA,"FR","Aquitanien, Aussurucq, Foret Communale d'Aussurucq im Foret des Arbailles","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
