"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","institutionCode","collectionCode","stateProvince","notes","citation","doi"
442143433,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.661667,47.612778,1911,10,11,"Germany","Baden: Lörrach - Adelhausen","B 60 0024783 / 145649 / 90034","Lettau, G.","B","Blettaucoll",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442143434,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.661667,47.612778,1911,10,19,"Germany","Baden: Lörrach - Adelhausen","B 60 0024783a / 152095 / 92491","Lettau, G.","B","Blettaucoll",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
2237865703,"84d26682-f762-11e1-a439-00145eb45e9a",12.56755,55.75479,1887,7,22,"Denmark","Charlottenlund By","DMS-1003283","W. Taussing",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
2237866038,"84d26682-f762-11e1-a439-00145eb45e9a",12.56755,55.75479,1887,7,22,"Denmark","Charlottenlund By","DMS-1003285","W. Taussing",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
1086229524,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",16,59,1884,NA,NA,"Sweden","Västmanland; Kungsör","L14580","O.G. Blomberg","S","S-Fungi","Södermanland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
233999514,"905daf20-04fd-11df-8c28-b8a03c50a862",16.09558,59.423641,1884,NA,NA,"Sweden","Kungsör","66103","O. G. Blomberg","UME","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Stenman K (2017). Herbarium of Umeå University (UME). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/gatdg4 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gatdg4"
637231,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.66662,58.33411,1876,NA,NA,"Sweden","Omberg","1055087","Rob. In de Bétou","LD","General","Östergötland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
637233,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.66662,58.33411,1871,NA,NA,"Sweden","Omberg","1055151","P. G. Theorin","LD","General","Östergötland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1503048021,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",10,56,1867,8,24,"Denmark",NA,"C0098497F","A. N. Benzon","F","Botany",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Grant S, von Konrat M (2020). Field Museum of Natural History (Botany) Lichen Collection. Version 2.11. Field Museum. Occurrence dataset https://doi.org/10.15468/sc258x accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/sc258x"
1503048070,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",10,56,1867,8,24,"Denmark",NA,"C0098485F","A. N. Benzon","F","Botany",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Grant S, von Konrat M (2020). Field Museum of Natural History (Botany) Lichen Collection. Version 2.11. Field Museum. Occurrence dataset https://doi.org/10.15468/sc258x accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/sc258x"
2237864474,"84d26682-f762-11e1-a439-00145eb45e9a",12.56755,55.75479,1867,8,18,"Denmark","Charlottenlund By","DMS-1003282","Christian Grønlund",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
2237864815,"84d26682-f762-11e1-a439-00145eb45e9a",12.56755,55.75479,1867,8,24,"Denmark","Charlottenlund By","DMS-1003287","Alfred Benzon",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
2237866018,"84d26682-f762-11e1-a439-00145eb45e9a",12.56755,55.75479,1867,8,24,"Denmark","Charlottenlund By","DMS-1003286","Alfred Benzon",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
2512671360,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.587222,55.748611,1867,8,24,"Denmark","Charlottenlund","1993508","Alfred Benzon","LD","General","Sjælland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
636930,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.587222,55.748611,1867,8,24,"Denmark","Charlottenlund","1030304","Alfred Benzon","LD","General","Sjælland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086527554,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,59,1866,6,NA,"Sweden","Nerike. Göthlunda sn.","F255147","Alb. Blomberg","S","S-Fungi","Närke","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1086527551,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,59,1866,NA,NA,"Sweden","Nerike. Göthlunda. Winnäred på ek","F255146","O. G. Blomberg","S","S-Fungi","Närke","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
637314,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",15.72927,59.32125,1866,NA,NA,"Sweden","No locality information available","1065088","O. G. Blomberg","LD","General","Närke","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086527584,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,59,1863,NA,NA,"Sweden","Nerike, Göthlunda, Hamrarna","F255160","O. G. Blomberg","S","S-Fungi","Närke","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
637235,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",16.69489,58.54533,1861,NA,NA,"Sweden","No locality information available","1055215","Chr. Stenhammar","LD","General","Östergötland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
637237,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.66662,58.33411,1859,NA,NA,"Sweden","Omberg","1055279","Chr. Stenhammar","LD","General","Östergötland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086527568,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",15,59,1858,NA,NA,"Sweden","Nerike, Essön i Hjälmaren","F255159","P. J. Hellbom","S","S-Fungi","Närke","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
637238,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",18.42899,57.76091,1855,NA,NA,"Sweden","Kambs","1055343","Chr. Stenhammar","LD","General","Gotland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
