"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","institutionCode","locality","collectionCode","stateProvince","recordedBy","notes","citation","doi"
178318394,"890afcd2-f762-11e1-a439-00145eb45e9a",2.826,41.736,1991,10,11,"Spain","3412-1","VAL","LLoret de Mar. Alrededores Urb. Los Pinares","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318395,"890afcd2-f762-11e1-a439-00145eb45e9a",2.838,41.799,1991,10,11,"Spain","3413-1","VAL","Caldes de Malavella. Riera de Reclà","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318399,"890afcd2-f762-11e1-a439-00145eb45e9a",1.826,41.812,1991,10,11,"Spain","3421-1","VAL","Castell d'Aro.  La Coma","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318565,"890afcd2-f762-11e1-a439-00145eb45e9a",2.429,41.735001,1991,10,10,"Spain","3924-1","VAL","Fogàs de Monclús. Crta. de La Costa a Mosqueroles, Km 4","VAL_Lich","B","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318791,"890afcd2-f762-11e1-a439-00145eb45e9a",2.608,41.880001,1991,10,16,"Spain","8042-1","VAL","Sta. Coloma de Farnés. Serrat del Corb","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318803,"890afcd2-f762-11e1-a439-00145eb45e9a",3.018,41.818001,1991,10,11,"Spain","8069-1","VAL","Castell d'Aro.  Sta.  Cristina d'Aro. Les Taules","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318805,"890afcd2-f762-11e1-a439-00145eb45e9a",3.018,41.818001,1991,10,11,"Spain","8074-1","VAL","Castell d'Aro.  Sta.  Cristina d'Aro. Les Taules","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318956,"890afcd2-f762-11e1-a439-00145eb45e9a",2.921,42.367001,1991,10,14,"Spain","8923-1","VAL","Capmany. Ctra. a Capmany, Km 2","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318957,"890afcd2-f762-11e1-a439-00145eb45e9a",2.656,41.897999,1991,10,16,"Spain","8930-1","VAL","Brunyola. Ctra. Anglés-Sta. Coloma de Farnés, Km 5","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
29539175,"83492a58-f762-11e1-a439-00145eb45e9a",2,41,1991,10,16,"Spain","4537-1","MA","Santa Coloma de Farnés. Serrat del Corb","MA-Lichen","Ge","S.Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Margarita M (2018). CSIC-Real Jardín Botánico-Colección de Líquenes (MA-Lichen). CSIC-Real Jardín Botánico. Occurrence dataset https://doi.org/10.15468/z7wqal accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/z7wqal"
29539177,"83492a58-f762-11e1-a439-00145eb45e9a",2,41,1991,10,16,"Spain","4538-1","MA","Santa Coloma de Farnés, Serrat del  Corb.","MA-Lichen","Ge","S.Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Margarita M (2018). CSIC-Real Jardín Botánico-Colección de Líquenes (MA-Lichen). CSIC-Real Jardín Botánico. Occurrence dataset https://doi.org/10.15468/z7wqal accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/z7wqal"
328125992,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.259,39.856998,1990,1,20,"Spain","1757-1","VAL","Alfondeguilla, Pico Femella","VAL_Lich","Cs","Calatayud","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
1826816531,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.32,1990,2,20,"Spain","8784","BCN","Les Torroelles","Lich","Girona","Néstor L. Hladun & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826816691,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.32,1990,2,12,"Spain","8764","BCN","Les Torroelles","Lich","Girona","Néstor L. Hladun & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
328126232,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.363,39.877998,1990,4,4,"Spain","3438-1","VAL","Azuebar. Sierra de Espadán. Mosquera","VAL_Lich","Cs","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318246,"890afcd2-f762-11e1-a439-00145eb45e9a",-8.6667,37.549999,1990,5,20,"Portugal","3027-1","VAL","Baixo Alentejo. Odemira. Serra do Cercal . Fonte Soude.","VAL_Lich",NA,"E. Barreno & S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318277,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.06,40.402,1990,8,8,"Spain","3138-1","VAL","Sotoserrano","VAL_Lich","Sa","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318286,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.06,40.402,1990,8,8,"Spain","3153-1","VAL","Sotoserrano. El Pardo","VAL_Lich","Sa","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318292,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.083,40.411999,1990,8,8,"Spain","3163-1","VAL","Riomalo de Abajo","VAL_Lich","Cc","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318302,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.088,40.033001,1990,8,9,"Spain","3185-1","VAL","Plasencia","VAL_Lich","Cc","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318310,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.235,39.856998,1990,8,9,"Spain","3205-1","VAL","Mirabel. Sierra de los Canchos","VAL_Lich","Cc","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318335,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.417,39.612,1990,8,12,"Spain","3279-1","VAL","Castañar  de  Ibor.  Sierra  de Porrinos","VAL_Lich","Cc","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318339,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.122,39.483002,1990,8,12,"Spain","3290-1","VAL","Alía.  Vega del Guadarranque","VAL_Lich","Cc","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318658,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.241,40.298,1990,8,8,"Spain","4943-1","VAL","Casar de Palomero. Sierra de Sta. Bárbara. El Pasil","VAL_Lich","Cc","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318662,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.748,39.730999,1990,8,12,"Spain","4956-1","VAL","Casas de Miravete. Sierra de Miravete","VAL_Lich","Cc","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178319008,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.561,39.233002,1990,8,10,"Spain","9156-1","VAL","Sierra del Vidrio. Dehe- sa de Calabazas","VAL_Lich","Cc","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328126231,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.363,39.877998,1990,10,26,"Spain","3436-1","VAL","Azuebar. Sierra de Espadán. Mosquera","VAL_Lich","Cs","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
1500641665,"95e635d4-f762-11e1-a439-00145eb45e9a",-0.38,39.9,1989,6,17,"Spain","266556","BDBCV","Barranco de Agua Negra","BDBCV-General","Castellon","E. Barreno RodrÃ­guez | A. MuÃ±oz Moreno | M. J. Sanz SÃ¡nchez","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Ranz J (2017). Banco de Datos de la Biodiversidad de la Comunitat Valenciana. Biodiversity data bank of Generalitat Valenciana. Occurrence dataset https://doi.org/10.15468/b4yqdy accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/b4yqdy"
328123423,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.385,39.904999,1989,6,17,"Spain","2067-1","VAL","Algimia de Almonacid, Barranco de Agua Negra","VAL_Lich","Cs","Barreno, Muñoz & Sanz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123724,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.385,39.904999,1989,6,17,"Spain","25115-1","VAL","Algimia de Almonacid, Barranco de Agua Negra","VAL_Lich","Cs","Barreno, Muñoz & Sanz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123428,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.317,39.859001,1989,9,30,"Spain","2069-1","VAL","Chóvar","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123431,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.317,39.859001,1989,9,30,"Spain","2070-1","VAL","Chóvar","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328125982,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.398,39.879002,1989,12,24,"Spain","1637-1","VAL","Almedíjar","VAL_Lich","Cs","Calatayud","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123895,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.317,39.859001,1988,2,21,"Spain","636-1","VAL","Chóvar","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123434,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.372,39.941002,1988,4,28,"Spain","2071-1","VAL","Sueras, Barranco de Castro","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123898,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.305,39.867001,1988,4,22,"Spain","648-1","VAL","Eslida, Majadica","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123900,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.372,39.941002,1988,4,22,"Spain","665-1","VAL","Sueras, Barranco de Castro","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123427,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.337,39.939999,1987,2,8,"Spain","2068-1","VAL","Alcudia de Veo, Embalse de Benitandus","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123893,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.363,39.887001,1987,2,22,"Spain","611-1","VAL","Ahín, Cº Mosquera","VAL_Lich","Cs","Atienza, Muñoz & Sanz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
2425460593,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.61,41.6,1987,3,28,"Spain","21531","BCN","Sant Pol de Mar, detrás de El Farell","Lich","Barcelona","Mercedes Barbero Castro","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
328123890,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.363,39.877998,1987,4,12,"Spain","603-1","VAL","Espadán, Azuebar,  Mosquera, Barranco Falaguera","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123324,"890afcd2-f762-11e1-a439-00145eb45e9a",0.02,40.5,1987,7,8,"Spain","1168-1","VAL","Catí","VAL_Lich","Cs","V. Atienza","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123323,"890afcd2-f762-11e1-a439-00145eb45e9a",0.1813,40.699001,1986,6,12,"Spain","1167-1","VAL","Fredes, Pinar Pla","VAL_Lich","Cs","V. Atienza","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123831,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.363,39.887001,1986,9,28,"Spain","375-1","VAL","Ahín, Espadán, Cº Mosquera","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123868,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.363,39.877998,1986,9,28,"Spain","593-1","VAL","Espadán, Azuebar,  Mosquera","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
1500641667,"95e635d4-f762-11e1-a439-00145eb45e9a",-0.31,39.88,1986,10,8,"Spain","266572","BDBCV","Camino de lÂ´Oret","BDBCV-General","Castellon","A. MuÃ±oz Moreno","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Ranz J (2017). Banco de Datos de la Biodiversidad de la Comunitat Valenciana. Biodiversity data bank of Generalitat Valenciana. Occurrence dataset https://doi.org/10.15468/b4yqdy accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/b4yqdy"
328123825,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.316,39.886002,1986,10,8,"Spain","349-1","VAL","Eslida, Camino de L´Oret","VAL_Lich","Cs","A. Muñoz","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
