"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","institutionCode","stateProvince","collectionCode","notes","citation","doi"
2449349727,"85739778-f762-11e1-a439-00145eb45e9a",26.2867,37.645,2002,9,15,"Greece","GREECE, East Aegean Islands, Nomos Samos: Ikaria island. Road along antennas on Mt. Atheras. Alt. ca. 750-800 m.","62922","H. Sipman & T. Raus","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449350719,"85739778-f762-11e1-a439-00145eb45e9a",26.0853,37.5803,2002,9,19,"Greece","GREECE, East Aegean Islands, Nomos Samos: Ikaria island. Erifi, SE of Profitis Ilias, entrance gate. Alt. 760 m.","63443","H. Sipman, T. Raus & S. Pirintsos","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449351741,"85739778-f762-11e1-a439-00145eb45e9a",26.2867,37.645,2002,9,15,"Greece","GREECE, East Aegean Islands, Nomos Samos: Ikaria island. Road along antennas on Mt. Atheras. Alt. ca. 750-800 m.","62871","H. Sipman & T. Raus","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449361719,"85739778-f762-11e1-a439-00145eb45e9a",26.275,37.635,2002,9,16,"Greece","GREECE, East Aegean Islands, Nomos Samos: Ikaria island. Road along antennas on Mt. Atheras. Alt. ca. 800 m.","63072","H. Sipman & T. Raus","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
20052171,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.7189,58.96822,2001,1,27,"Norway","Eiganes gravlund","71816","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20052175,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.43709,58.88256,2001,5,30,"Norway","SØ-siden av Store Kjør","72052","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
2449358714,"85739778-f762-11e1-a439-00145eb45e9a",27.2067,36.835,2000,9,26,"Greece","GREECE, East Aegean Islands, Nomos Dodekanisou: Kos Island, trail from Zia village (Kefalovrisi spring) to the summit of Mt. Dikeos. Alt. c. 800 m.","60838","H. Sipman & Th. Raus","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
20051930,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.78093,59.08661,1999,5,23,"Norway","Østhusvik, Heggland","66581","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324737511,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.31645,58.84721,1999,7,7,"Norway","Frafjord, ved Frafjordelva","66565","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919173471,"7948250c-6958-4a29-a670-ed1015b26252",6.0671,58.8818,1999,7,29,"Norway","Selvikvågen","39424","E. Timdal","O","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
20051929,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.81218,58.8627,1999,11,27,"Norway","vestsiden av Hagafjellet ved Dybingen","66567","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
328125941,"890afcd2-f762-11e1-a439-00145eb45e9a",0.062,40.077999,1999,12,10,"Spain","Cabanes, Desert de les Palmes, Agulles de Santa Ágreda","10049-1","S. Fos","VAL","Cs","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
29538091,"83492a58-f762-11e1-a439-00145eb45e9a",2,39,1998,6,7,"Spain","Llucmajor, barranco que desemboca en Cala Pi","12791-1","C.Acedo, N.López, R.Morales, C.Navarro, Ll.Sáez & M.Velayos","MA","Mll","MA-Lichen","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Margarita M (2018). CSIC-Real Jardín Botánico-Colección de Líquenes (MA-Lichen). CSIC-Real Jardín Botánico. Occurrence dataset https://doi.org/10.15468/z7wqal accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/z7wqal"
20051213,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.60678,59.7859,1998,NA,NA,"Norway","Island Hille","38558","Gjerde, I.","BG","Hordaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20051198,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.69787,59.11508,1996,4,16,"Norway","between Bergemyra and Nordbø (resting place along the road)","35707","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20051191,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.4601,58.94611,1996,8,17,"Norway","W-side of Buøy in Håsteingruppen","34646","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20051249,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.70579,59.10539,1995,4,1,"Norway","Berge","39782","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20051189,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.56581,58.79256,1995,11,29,"Norway","Hodne","34618","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
2449360942,"85739778-f762-11e1-a439-00145eb45e9a",25.5,37.0333,1995,11,1,"Greece","GREECE, Cyclades Archipelago, Naxos: Zeus. Alt. 800 m.","12320","Astrid Scharlau","B",NA,"Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1851700142,"2a89fac8-e079-419e-8883-70a4cd9c25e1",-6.63,42.38,1994,1,4,"Spain","Yebra","2225-1","A.Úbeda","LEB","Leon","LICHEN","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","de Paz Canuria E (2018). Colección de líquenes del Herbario ""Jaime Andrés Rodríguez"". LEB-Lichen. Version 1.5. Herbarium LEB Jaime Andrés Rodríguez. Facultad de Ciencias Biológicas y Ambientales. Universidad de León.. Occurrence dataset https://doi.org/10.15468/waz5x0 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/waz5x0"
20051120,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.68731,59.09773,1994,1,22,"Norway","Prestvågen","14483","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
178318984,"890afcd2-f762-11e1-a439-00145eb45e9a",3.223,41.960999,1994,2,24,"Spain","Begur. Sa Tuna","9060-1","S. Fos","VAL","Ge","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318990,"890afcd2-f762-11e1-a439-00145eb45e9a",3.223,41.970001,1994,2,24,"Spain","Begur. Puig Malaret","9073-1","S. Fos","VAL","Ge","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318992,"890afcd2-f762-11e1-a439-00145eb45e9a",3.223,41.970001,1994,2,24,"Spain","Begur. Puig Malaret","9084-1","S. Fos","VAL","Ge","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
20051194,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.48676,58.94054,1994,4,28,"Norway","Søndre Frøsholmen","34693","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
29539588,"83492a58-f762-11e1-a439-00145eb45e9a",-5,36,1994,4,17,"Spain","Jerez de la Frontera, canuto del Enemigo. Carretera C3331 Km 37,5, Rusco hypophylli-Querceto Canariensis sigm","5781-1","J. Etayo, M. Casares, A. Gómez-Bolea & al.","MA","Ca","MA-Lichen","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Margarita M (2018). CSIC-Real Jardín Botánico-Colección de Líquenes (MA-Lichen). CSIC-Real Jardín Botánico. Occurrence dataset https://doi.org/10.15468/z7wqal accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/z7wqal"
20051922,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.47937,58.9363,1994,6,26,"Norway","S. Frøsholmen","66496","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20051124,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.71102,59.10552,1994,10,29,"Norway","Berge","14942","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919171014,"7948250c-6958-4a29-a670-ed1015b26252",6.6664,58.1762,1993,5,28,"Norway","Lista, N-faced slope between Ellenes and Elle","36968","R. Haugan, O. Pedersen","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919171039,"7948250c-6958-4a29-a670-ed1015b26252",6.8885,58.0871,1993,5,31,"Norway","Spind, Reisvåg","36969","R. Haugan","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919171071,"7948250c-6958-4a29-a670-ed1015b26252",6.8885,58.0871,1993,5,31,"Norway","Spind, Reisvåg","36964","R. Haugan","O","Vest-Agder","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
178318882,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.421,36.612,1993,6,28,"Spain","Cortes de la Frontera. Sierra de los Pinos. Cerro del Alcornocal","8312-1","E. Calvo","VAL","Ma","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328126305,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.475,39.709,1993,6,11,"Spain","Serra. Montañas de Porta-Coeli. Barranco de Saragutillo","8220-1","S. Fos","VAL","V","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
20051117,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.7503,58.89351,1993,7,9,"Norway","Forusstranden","14244","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
178318916,"890afcd2-f762-11e1-a439-00145eb45e9a",-7.031,39.431999,1993,9,28,"Spain","San Vicente de Alcántara. Puerto de Elice","8524-1","S. Fos & E. Barreno","VAL","Ba","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318917,"890afcd2-f762-11e1-a439-00145eb45e9a",-7.031,39.431999,1993,9,28,"Spain","San Vicente de Alcántara. Puerto de Elice","8525-1","S. Fos & E. Barreno","VAL","Ba","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
20051127,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.62054,58.62144,1993,10,24,"Norway","near rivulet Tvihaugbekken","15264","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20051248,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.30799,58.35192,1993,11,6,"Norway","S of Lindland","39731","Johnsen, J.I.","BG","Rogaland","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
328126320,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.463,39.717999,1992,3,8,"Spain","Serra. Serra Calderona. Montañas de Porta-Coeli. Bco.Saragutillo","8700-1","S. Fos","VAL","V","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318408,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.663,36.515999,1992,10,19,"Spain","Alcalá de los Gazules. Cerro de los Beatos","3465-1","S. Fos","VAL","Ca","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318420,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.585,36.167,1992,10,17,"Spain","Tarifa. Sierra de Salaviciosa. El Tiradero","3493-1","S. Fos","VAL","Ca","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318447,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.506,36.484001,1992,10,20,"Spain","Jimena de la Frontera. Sierra del Algibe. Entre Jimena-La Sauceda","3547-1","S. Fos","VAL","Ca","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318514,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.538,36.077,1992,10,18,"Spain","Tarifa. Sierra del Cabrito. Puerto del Bujeo","3731-1","S. Fos","VAL","Ca","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318891,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.538,36.077,1992,10,18,"Spain","Tarifa. Sierra del Cabrito. Puerto del Bujeo","8375-1","S. Fos","VAL","Ca","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318958,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.673,37.929001,1992,10,16,"Spain","Galaroza. Sierra Navahermosa. La Suerte","8954-1","S. Fos","VAL","H","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178319050,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.598,36.554001,1992,10,19,"Spain","Jerez de la Frontera. Sierra del Aljibe. Puerto de Galiz","9389-1","S. Fos","VAL","Ca","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178319054,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.618,36.147999,1992,10,17,"Spain","Tarifa. Sierra de Saladavieja. El Pedregoso","9395-1","S. Fos","VAL","Ca","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178319067,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.587,36.238998,1992,10,18,"Spain","Los Barrios.  El Mojón","9455-1","S. Fos","VAL","Ca","VAL_Lich","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
