"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","stateProvince","notes","citation","doi"
1638392587,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",19.38833,42.87653,2016,6,9,"Montenegro","000331675","Mayrhofer,Helmut & Tschuden,Paul","GZU","Montenegro, Kolašin, Sinjavina Mountains range, NE-facing slope of Babin Zub","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1638392608,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",19.39125,42.88278,2016,6,9,"Montenegro","000331681","Mayrhofer,Helmut & Tschuden,Paul","GZU","Montenegro, Kolašin, Sinjavina Mountains range, NE-facing slope of Babin Zub","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1148950162,"8f7e3c45-4d76-4982-9478-651439e0cd4b",10.970167,64.443056,2015,8,5,"Norway","TU75672","Ave Suija","TU(M)","Nord-Trøndelag county, Flatanger municipality, Dale Nature Reserve",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1265801007,"6aeebd1a-c3ad-4bc5-bdfe-24de0e2e9052",-5.3218,43.0895,2012,9,6,"Spain","BC-Lichenotheca-933989","X. Llimona & S. Fernández-Brime","BC","Caso; Caso, Brañagallones, baixada de la Peña'l Vientu","BC-Lichenotheca","Asturias","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Nualart N, Muñiz D (2019). Institut Botanic de Barcelona (IBB-CSIC-ICUB), BC-Lichen. Version 1.7. Botanical Institute of Barcelona (IBB-CSIC-ICUB). Occurrence dataset https://doi.org/10.15468/dgecw5 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dgecw5"
2425460534,"7f2889e6-f762-11e1-a439-00145eb45e9a",-5.24,43.12,2012,9,7,"Spain","20422","Esteve Llop","BCN","Ribera del río Nalón, robledal","Lich","Asturias o Oviedo","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
2425461117,"7f2889e6-f762-11e1-a439-00145eb45e9a",-5.29,43.19,2012,9,5,"Spain","20303","Esteve Llop","BCN","Senda desde Orlé a Pendones","Lich","Asturias o Oviedo","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
2425461194,"7f2889e6-f762-11e1-a439-00145eb45e9a",-5.24,43.11,2012,9,8,"Spain","20456","Esteve Llop","BCN","El Sapperu, senda desde Tarna al Tabayón del Mongayu","Lich","Asturias o Oviedo","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1143573235,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862",-5.618611,56.274444,2008,9,13,"United Kingdom","E00745002","Sutcliffe, Mike","E","Argylle and Bute, Seil, Ballachuan Hazelwood","E","Scotland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Rob Cubey (2018). Royal Botanic Garden Edinburgh Herbarium (E). Royal Botanic Garden Edinburgh. Occurrence dataset https://doi.org/10.15468/ypoair accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ypoair"
1212096183,"85739778-f762-11e1-a439-00145eb45e9a",27.1267,35.5917,2007,9,17,"Greece","105641","H. Sipman & Th. Raus","B","GREECE, Dodecanese, Karpathos island. Summit area of Mt. Kali Limni. Alt. 1100 m.","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
911951142,"828a3d8c-f762-11e1-a439-00145eb45e9a",-5.0688,35.161467,2007,10,26,"Morocco","24961",NA,"FR","zentr.-westl. Rif, Jbel Tazaout (Tassaot)","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1851694728,"2a89fac8-e079-419e-8883-70a4cd9c25e1",-6.8546,41.7583,2006,9,6,"Portugal","6851-1","A.B.Fernández Salegui","LEB","Portela","LICHEN","TRAS-OS-MONTES","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","de Paz Canuria E (2018). Colección de líquenes del Herbario ""Jaime Andrés Rodríguez"". LEB-Lichen. Version 1.5. Herbarium LEB Jaime Andrés Rodríguez. Facultad de Ciencias Biológicas y Ambientales. Universidad de León.. Occurrence dataset https://doi.org/10.15468/waz5x0 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/waz5x0"
1851695193,"2a89fac8-e079-419e-8883-70a4cd9c25e1",-6.888,41.798,2006,9,6,"Portugal","6970-1","A.Terrón","LEB","Valle de Alimonde","LICHEN","TRAS-OS-MONTES","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","de Paz Canuria E (2018). Colección de líquenes del Herbario ""Jaime Andrés Rodríguez"". LEB-Lichen. Version 1.5. Herbarium LEB Jaime Andrés Rodríguez. Facultad de Ciencias Biológicas y Ambientales. Universidad de León.. Occurrence dataset https://doi.org/10.15468/waz5x0 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/waz5x0"
1851695790,"2a89fac8-e079-419e-8883-70a4cd9c25e1",-6.8347,41.8516,2006,9,7,"Portugal","6825-1","A.B.Fernández Salegui","LEB","Oleiros","LICHEN","TRAS-OS-MONTES","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","de Paz Canuria E (2018). Colección de líquenes del Herbario ""Jaime Andrés Rodríguez"". LEB-Lichen. Version 1.5. Herbarium LEB Jaime Andrés Rodríguez. Facultad de Ciencias Biológicas y Ambientales. Universidad de León.. Occurrence dataset https://doi.org/10.15468/waz5x0 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/waz5x0"
2425458593,"7f2889e6-f762-11e1-a439-00145eb45e9a",-6.91,41.79,2006,9,6,"Portugal","15392","Gemma Figueras & Esteve Llop","BCN","Valle de Alimonde, fondo del valle, encinar y zona de río","Lich","sense provincia","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
2425459588,"7f2889e6-f762-11e1-a439-00145eb45e9a",-6.85,41.76,2006,9,6,"Portugal","15361","Esteve Llop & Gemma Figueras","BCN","Bragança","Lich","sense provincia","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
328123744,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.8347,41.851601,2006,9,6,"Portugal","25832-1","V. Atienza","VAL","Bragança, Parque Natural de Montesinho/Nogueira","VAL_Lich","Tm","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
1212096642,"85739778-f762-11e1-a439-00145eb45e9a",23.6333,35.3667,2004,5,11,"Greece","99925","Toby Spribille","B","GREECE. Crete, Western Crete: Elos, along main road. Alt. 500 m.","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1212096649,"85739778-f762-11e1-a439-00145eb45e9a",24.9,35.15,2004,5,17,"Greece","99367","Toby Spribille","B","GREECE. Crete, on plateau above Rouvas Gorge, near the chapel of Agios Ioannis. Alt. 900-1000 m.","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1212096660,"85739778-f762-11e1-a439-00145eb45e9a",24.9,35.15,2004,5,17,"Greece","99366","Toby Spribille","B","GREECE. Crete, on plateau above Rouvas Gorge, near the chapel of Agios Ioannis. Alt. 900-1000 m.","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1212096691,"85739778-f762-11e1-a439-00145eb45e9a",24.9,35.15,2004,5,17,"Greece","99368","Toby Spribille","B","GREECE. Crete, on plateau above Rouvas Gorge, near the chapel of Agios Ioannis. Alt. 900-1000 m.","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1135331283,"c1a13bf0-0c71-11dd-84d4-b8a03c50a862",5.4478,60.13686,2003,4,20,"Norway","L-692342","Stefan Ekman","UPS","Bjørnen, 550 SSW of Bjørnavika","BOT","Hordaland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A, Shah M (2018). Botany (UPS). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/ufmslw accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ufmslw"
1099850161,"858c1c6c-f762-11e1-a439-00145eb45e9a",-6.25,57.299999,2003,8,8,"United Kingdom","M-0044939 / 229331 / 172493","Diederich, P. (no. 15656)","SNSB-M","SCOTLAND. Isle of Skye, forest SW of Tokavaig, close to the sea. 57°08' N 05°57' W. Alt. 5 m. Forest with mainly Corylus and Betula and some isolated Quercus.","BSMlichfungicoll",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. The Collection of Lichenicolous Fungi at the Botanische Staatssammlung München. Occurrence dataset https://doi.org/10.15468/ni5yho accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ni5yho"
1086275613,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",18,59,2002,4,7,"Sweden","L38749","G. Odelvik & R. Karlsson","S","Södermanland: Ornö sn, Ängsholmen, strax S om Ornö, 1100 m. SV om St. Lindviken, ädellövskog i sänka, på bark av Fraxinus excelsior. RUBIN 9I 9j 0731, GPS 1648112, 6545792","S-Fungi","Södermanland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
328123363,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.686,43.036999,2002,4,3,"Spain","20226-1","S. Pérez-Ortega & E. Barreno","VAL","Cangas del Narcea. Bosque mixto mesótrofo con fresno y plágano de la en el camino al Pico Luis. Monte Muniellos","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123396,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.686,43.036999,2002,4,3,"Spain","20462-1","S. Pérez-Ortega & E. Barreno","VAL","Cangas del Narcea. Bosque mixto mesótrofo con fresno y plágano de la en el camino al Pico Luis. Monte Muniellos","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123412,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.649,43.044998,2002,4,1,"Spain","20624-1","S. Pérez-Ortega & E. Barreno","VAL","Cangas del Narcea. Rebollar en el camino de Moal hasta Tablizas. Monte Muniellos","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123413,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.929,43.105,2002,4,2,"Spain","20626-1","S. Pérez-Ortega & E. Barreno","VAL","Cangas del Narcea. Crestón cuarcítico con roble orocantábrico en el camino hacia Fuenculebrera. Monte Muniellos.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123417,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.649,43.044998,2002,4,1,"Spain","20647-1","S. Pérez-Ortega & E. Barreno","VAL","Cangas del Narcea. Rebollar en el camino de Moal hasta Tablizas. Monte Muniellos","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123547,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.686,43.036999,2002,4,3,"Spain","21636-1","S. Pérez-Ortega & E. Barreno","VAL","Cangas del Narcea. Bosque mixto mesótrofo con fresno y plágano de la en el camino al Pico Luis. Monte Muniellos","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
1212094529,"85739778-f762-11e1-a439-00145eb45e9a",26.012,37.5442,2002,9,18,"Greece","63269","H. Sipman, T. Raus & S. Pirintsos","B","GREECE, East Aegean Islands, Nomos Samos: Ikaria island. Between Langada and Kalamos. Alt. ca. 750 m.","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
328123369,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.651,42.981998,2001,9,12,"Spain","20286-1","S. Pérez-Ortega & S. Fos","VAL","Cangas del Narcea. Muro vertical de rocas silíceas meteorizadas en la ribera del río Ibias. Monte La Viliella","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123399,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.748,43.028999,2001,9,9,"Spain","20511-1","S. Pérez-Ortega & E. Barreno","VAL","Ibias. Abedular en la subida a Pena Velosa. Monte Valdebois.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123404,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.651,42.991001,2001,9,11,"Spain","20565-1","S. Pérez-Ortega, J. A. F. Prieto, S. Fos & E. Barreno","VAL","Cangas del Narcea. Rebollar en el camino de La Viliella a la Vega de La Rondiella. Monte La Viliella.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123441,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.748,43.028999,2001,9,9,"Spain","20759-1","S. Pérez-Ortega & E. Barreno","VAL","Ibias. Abedular en la subida a Pena Velosa. Monte Valdebois.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123449,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.651,42.991001,2001,9,11,"Spain","20817-1","S. Pérez-Ortega, J. A. F. Prieto, S. Fos & E. Barreno","VAL","Cangas del Narcea. Rebollar en el camino de La Viliella a la Vega de La Rondiella. Monte La Viliella.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123450,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.651,42.981998,2001,9,13,"Spain","20820-1","S. Pérez-Ortega & S. Fos","VAL","Cangas del Narcea. Muro vertical de rocas silíceas meteorizadas en la ribera del río Ibias. Monte La Viliella","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123506,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.664,42.973999,2001,9,13,"Spain","21195-1","S. Pérez-Ortega & S. Fos","VAL","Cangas del Narcea. Aliseda en la de la confluencia del Arroyo Beseu y el río Ibias Asturias. Monte La Viliella.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123534,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.651,42.991001,2001,9,11,"Spain","21493-1","S. Pérez-Ortega, J. A. F. Prieto, S. Fos & E. Barreno","VAL","Cangas del Narcea. Rebollar en el camino de La Viliella a la Vega de La Rondiella. Monte La Viliella.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123539,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.651,42.991001,2001,9,11,"Spain","21518-1","S. Pérez-Ortega, J. A. F. Prieto, S. Fos & E. Barreno","VAL","Cangas del Narcea. Rebollar en el camino de La Viliella a la Vega de La Rondiella. Monte La Viliella.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
1212094126,"85739778-f762-11e1-a439-00145eb45e9a",-6.7967,42.8383,2000,8,30,"Spain","58265","H. Sipman","B","SPAIN, Prov. León. Valle de Ancares, in valley along road towards Cuiña; alt. c. 1100 m.","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
328123378,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.686,43.036999,2000,10,19,"Spain","20340-1","S. Pérez-Ortega & S. Fos","VAL","Cangas del Narcea. Fresneda ribereña con plágano atravesada por el río Tablizas. Monte Muniellos.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123383,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.686,43.036999,2000,10,18,"Spain","20361-1","S. Pérez-Ortega & S. Fos","VAL","Cangas del Narcea. Robledal albar umbrófilo camino de Fuenculebrera. Monte Muniellos.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
328123385,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.686,43.036999,2000,10,19,"Spain","20369-1","S. Pérez-Ortega & S. Fos","VAL","Cangas del Narcea. Fresneda ribereña con plágano atravesada por el río Tablizas. Monte Muniellos.","VAL_Lich","O","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
