"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","institutionCode","locality","collectionCode","stateProvince","recordedBy","notes","citation","doi"
178330725,"890afcd2-f762-11e1-a439-00145eb45e9a",3.175,41.880001,1991,10,12,"Spain","8434-1","VAL","Palafrugell.  Cap Roig","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330727,"890afcd2-f762-11e1-a439-00145eb45e9a",3.175,41.880001,1991,10,12,"Spain","8436-1","VAL","Palafrugell.  Cap Roig","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330729,"890afcd2-f762-11e1-a439-00145eb45e9a",2.501,41.681,1991,10,10,"Spain","8460-1","VAL","Sant Celoni. Serra del Solà. Torrent de Olzinelles","VAL_Lich","B","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330753,"890afcd2-f762-11e1-a439-00145eb45e9a",2.766,41.681999,1991,10,11,"Spain","8572-1","VAL","Tordera. Crta. Blanes a Hostalric, Km 3","VAL_Lich","B","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330771,"890afcd2-f762-11e1-a439-00145eb45e9a",2.91,41.908001,1991,10,13,"Spain","8875-1","VAL","Sant Sadurní. Puig dels Cristians","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330775,"890afcd2-f762-11e1-a439-00145eb45e9a",2.824,42.403,1991,10,14,"Spain","8917-1","VAL","Agullana. Ctra. Agullana a La Va- jol. Pla de Pujalts","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330780,"890afcd2-f762-11e1-a439-00145eb45e9a",2.91,41.908001,1991,10,13,"Spain","8940-1","VAL","Sant Sadurní. Puig dels Cristians","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330793,"890afcd2-f762-11e1-a439-00145eb45e9a",3.018,41.818001,1991,10,11,"Spain","9017-1","VAL","Castell d'Aro.  Sta.  Cristina d'Aro. Les Taules","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330794,"890afcd2-f762-11e1-a439-00145eb45e9a",2.608,41.880001,1991,10,16,"Spain","9018-1","VAL","Sta. Coloma de Farnés. Serrat del Corb","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330814,"890afcd2-f762-11e1-a439-00145eb45e9a",2.838,41.799,1991,10,11,"Spain","9107-1","VAL","Caldes de Malavella. Riera de Reclà","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330821,"890afcd2-f762-11e1-a439-00145eb45e9a",2.656,41.897999,1991,10,16,"Spain","9133-1","VAL","Brunyola. Ctra. Anglés-Sta. Coloma de Farnés, Km 5","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330881,"890afcd2-f762-11e1-a439-00145eb45e9a",2.608,41.880001,1991,10,16,"Spain","9523-1","VAL","Sta. Coloma de Farnés. Serrat del Corb","VAL_Lich","Ge","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178330963,"890afcd2-f762-11e1-a439-00145eb45e9a",2.429,41.735001,1991,10,10,"Spain","9704-1","VAL","Fogàs de Monclús. Crta. de La Costa a Mosqueroles, Km 4","VAL_Lich","B","S. Fos","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
